real	0m0.092s
real	0m0.066s
real	0m0.069s
real	0m0.112s
real	0m0.143s
real	0m0.136s
real	0m0.223s
real	0m0.073s
real	0m0.091s
real	0m0.171s
real	0m0.171s
real	0m0.178s
real	0m0.036s
real	0m0.175s
real	0m0.173s
real	0m0.171s
real	0m20.103s
real	0m20.102s
real	0m20.106s
real	0m0.031s
real	0m0.036s
real	0m0.039s
real	0m0.124s
real	0m0.081s
real	0m0.028s
real	0m0.058s
real	0m0.182s
real	0m0.160s
real	0m20.087s
real	0m0.081s
real	0m0.234s
real	0m0.025s
real	0m0.023s
real	0m0.022s
real	0m0.103s
real	0m0.259s
real	0m0.064s
real	0m0.224s
real	0m0.089s
real	0m0.092s
real	0m0.224s
real	0m0.227s
real	0m0.231s
real	0m0.064s
real	0m0.224s
real	0m0.102s
real	0m0.092s
real	0m0.083s
real	0m0.083s
real	0m0.063s
real	0m0.061s
real	0m0.224s
real	0m0.226s
real	0m0.102s
real	0m0.062s
real	0m0.063s
real	0m0.066s
real	0m0.085s
real	0m0.085s
real	0m0.069s
real	0m0.052s
real	0m0.056s
real	0m0.174s
real	0m0.050s
real	0m0.049s
real	0m0.194s
real	0m0.195s
real	0m0.217s
real	0m0.050s
real	0m0.198s
real	0m0.069s
real	0m0.052s
real	0m0.112s
real	0m0.070s
real	0m0.085s
real	0m0.052s
real	0m0.219s
real	0m0.216s
real	0m0.083s
real	0m0.054s
real	0m0.121s
real	0m0.051s
real	0m0.069s
real	0m0.069s
real	0m0.065s
real	0m0.077s
real	0m0.076s
real	0m0.037s
real	0m0.076s
real	0m0.036s
real	0m0.038s
real	0m0.036s
real	0m0.073s
real	0m0.077s
real	0m0.076s
real	0m0.078s
real	0m0.077s
real	0m0.079s
real	0m0.066s
real	0m0.066s
real	0m0.079s
real	0m0.068s
real	0m0.065s
real	0m0.076s
real	0m0.078s
real	0m0.067s
real	0m0.066s
real	0m0.043s
real	0m0.042s
real	0m0.077s
real	0m0.076s
real	0m0.079s
real	0m0.092s
real	0m0.119s
real	0m0.042s
real	0m0.113s
real	0m0.056s
real	0m0.044s
real	0m0.041s
real	0m0.093s
real	0m0.082s
real	0m0.084s
real	0m0.083s
real	0m0.084s
real	0m0.083s
real	0m0.077s
real	0m0.076s
real	0m0.084s
real	0m0.076s
real	0m0.075s
real	0m0.091s
real	0m0.074s
real	0m0.053s
real	0m0.056s
real	0m0.041s
real	0m0.054s
real	0m0.042s
real	0m0.092s
real	0m0.094s
real	0m0.074s
real	0m0.047s
real	0m0.047s
real	0m0.094s
real	0m0.093s
real	0m0.081s
real	0m0.083s
real	0m0.077s
real	0m0.065s
real	0m0.076s
real	0m0.078s
real	0m0.079s
real	0m0.070s
real	0m0.073s
real	0m0.075s
real	0m0.073s
real	0m0.071s
real	0m0.083s
real	0m0.070s
real	0m0.051s
real	0m0.050s
real	0m0.095s
real	0m0.050s
real	0m0.038s
real	0m0.086s
real	0m0.082s
real	0m0.059s
real	0m0.038s
real	0m0.042s
real	0m0.086s
real	0m0.079s
real	0m0.082s
real	0m0.065s
real	0m0.074s
real	0m0.061s
real	0m0.072s
real	0m0.074s
real	0m0.075s
real	0m0.063s
real	0m0.063s
real	0m0.036s
real	0m0.063s
real	0m0.065s
real	0m0.068s
real	0m0.070s
real	0m0.040s
real	0m0.038s
real	0m0.036s
real	0m0.036s
real	0m0.066s
real	0m0.062s
real	0m0.077s
real	0m0.111s
real	0m0.069s
real	0m0.120s
real	0m0.112s
real	0m0.269s
real	0m0.119s
real	0m0.076s
real	0m0.093s
real	0m0.091s
real	0m0.100s
real	0m0.122s
real	0m0.266s
real	0m0.102s
real	0m0.084s
real	0m0.119s
real	0m0.076s
real	0m0.117s
real	0m0.091s
real	0m0.074s
real	0m0.269s
real	0m0.270s
real	0m0.272s
real	0m0.122s
real	0m0.121s
real	0m0.075s
real	0m0.078s
real	0m0.085s
real	0m0.091s
real	0m0.103s
real	0m0.084s
real	0m0.093s
real	0m0.265s
real	0m0.139s
real	0m0.075s
real	0m0.215s
real	0m0.130s
real	0m0.251s
real	0m0.132s
real	0m0.084s
real	0m0.257s
real	0m0.100s
real	0m0.101s
real	0m0.111s
real	0m0.138s
real	0m0.255s
real	0m0.107s
real	0m0.091s
real	0m0.136s
real	0m0.136s
real	0m0.097s
real	0m0.135s
real	0m0.083s
real	0m0.137s
real	0m0.083s
real	0m0.250s
real	0m0.257s
real	0m0.136s
real	0m0.138s
real	0m0.091s
real	0m0.078s
real	0m0.086s
real	0m0.077s
real	0m0.258s
real	0m0.083s
real	0m0.095s
real	0m0.098s
real	0m0.092s
real	0m0.110s
real	0m0.089s
real	0m0.098s
real	0m0.076s
real	0m0.170s
real	0m0.103s
real	0m0.073s
real	0m0.090s
real	0m0.116s
real	0m0.174s
real	0m0.077s
real	0m0.075s
real	0m0.133s
real	0m0.130s
real	0m0.076s
real	0m0.130s
real	0m0.073s
real	0m0.131s
real	0m0.073s
real	0m0.227s
real	0m0.253s
real	0m0.128s
real	0m0.129s
real	0m0.078s
real	0m0.177s
real	0m0.075s
real	0m0.160s
real	0m0.233s
real	0m0.078s
real	0m0.084s
real	0m0.122s
real	0m0.075s
real	0m0.090s
real	0m0.075s
real	0m0.072s
real	0m0.071s
real	0m0.092s
real	0m0.069s
real	0m0.085s
real	0m0.093s
real	0m0.196s
real	0m0.068s
real	0m0.068s
real	0m0.104s
real	0m0.071s
real	0m0.072s
real	0m0.067s
real	0m0.070s
real	0m0.209s
real	0m0.362s
real	0m0.260s
real	0m0.110s
real	0m0.114s
real	0m0.069s
real	0m0.070s
real	0m0.070s
real	0m0.071s
real	0m0.089s
real	0m0.069s
real	0m0.069s
real	0m0.176s
real	0m0.089s
real	0m0.064s
real	0m0.166s
real	0m0.157s
real	0m0.089s
real	0m0.068s
real	0m0.270s
real	0m0.155s
real	0m0.053s
real	0m0.068s
real	0m0.055s
real	0m0.072s
real	0m0.064s
real	0m0.066s
real	0m0.067s
real	0m0.163s
real	0m0.158s
real	0m0.158s
real	0m0.064s
real	0m0.064s
real	0m0.066s
real	0m0.065s
real	0m0.074s
real	0m0.065s
real	0m0.075s
real	0m0.085s
real	0m0.055s
real	0m0.159s
real	0m0.076s
real	0m0.067s
real	0m0.065s
real	0m0.163s
real	0m0.063s
real	0m0.087s
real	0m0.065s
real	0m0.169s
real	0m0.163s
real	0m0.084s
real	0m0.083s
real	0m0.276s
real	0m0.159s
real	0m0.057s
real	0m0.098s
real	0m0.058s
real	0m0.069s
real	0m0.167s
real	0m0.067s
real	0m0.069s
real	0m0.070s
real	0m0.072s
real	0m0.169s
real	0m0.161s
real	0m0.162s
real	0m0.066s
real	0m0.065s
real	0m0.072s
real	0m0.069s
real	0m0.070s
real	0m0.071s
real	0m0.069s
real	0m0.079s
real	0m0.066s
real	0m0.063s
real	0m0.060s
real	0m0.160s
real	0m0.080s
real	0m0.081s
real	0m0.084s
real	0m0.064s
real	0m0.067s
real	0m0.159s
real	0m0.064s
real	0m0.065s
real	0m0.214s
real	0m0.056s
real	0m0.155s
real	0m0.101s
real	0m0.141s
real	0m0.063s
real	0m0.062s
real	0m0.076s
real	0m0.062s
real	0m0.063s
real	0m0.073s
real	0m0.053s
real	0m0.069s
real	0m0.076s
real	0m0.059s
real	0m0.052s
real	0m0.083s
real	0m0.055s
real	0m0.077s
real	0m0.062s
real	0m0.054s
real	0m0.066s
real	0m0.060s
real	0m0.210s
real	0m0.051s
real	0m0.151s
real	0m0.100s
real	0m0.136s
real	0m0.056s
real	0m0.056s
real	0m0.058s
real	0m0.058s
real	0m0.080s
real	0m0.049s
real	0m0.064s
real	0m0.050s
real	0m0.049s
real	0m0.082s
real	0m0.056s
real	0m0.061s
real	0m0.061s
real	0m0.149s
real	0m0.062s
real	0m0.117s
real	0m0.141s
real	0m0.116s
real	0m0.113s
real	0m0.116s
real	0m0.116s
real	0m0.116s
real	0m0.261s
real	0m0.109s
real	0m0.106s
real	0m0.110s
real	0m0.165s
real	0m0.102s
real	0m0.109s
real	0m0.261s
real	0m0.111s
real	0m0.109s
real	0m0.147s
real	0m0.145s
real	0m0.111s
real	0m0.110s
real	0m0.108s
real	0m0.163s
real	0m0.257s
real	0m0.110s
real	0m0.105s
real	0m0.164s
real	0m0.262s
real	0m0.165s
real	0m0.112s
real	0m0.261s
real	0m0.113s
real	0m0.111s
real	0m0.261s
real	0m0.119s
real	0m0.145s
real	0m0.118s
real	0m0.117s
real	0m0.117s
real	0m0.116s
real	0m0.116s
real	0m0.262s
real	0m0.111s
real	0m0.107s
real	0m0.111s
real	0m0.165s
real	0m0.103s
real	0m0.108s
real	0m0.264s
real	0m0.112s
real	0m0.111s
real	0m0.148s
real	0m0.149s
real	0m0.111s
real	0m0.113s
real	0m0.109s
real	0m0.169s
real	0m0.257s
real	0m0.112s
real	0m0.105s
real	0m0.166s
real	0m0.258s
real	0m0.165s
real	0m0.113s
real	0m0.262s
real	0m0.115s
real	0m0.110s
real	0m0.261s
real	0m0.095s
real	0m0.097s
real	0m0.110s
real	0m0.107s
real	0m0.259s
real	0m0.096s
real	0m0.100s
real	0m0.093s
real	0m0.147s
real	0m0.095s
real	0m0.095s
real	0m0.177s
real	0m0.097s
real	0m0.095s
real	0m0.100s
real	0m0.132s
real	0m0.097s
real	0m0.095s
real	0m0.096s
real	0m0.158s
real	0m0.226s
real	0m0.097s
real	0m0.096s
real	0m0.146s
real	0m0.223s
real	0m0.136s
real	0m0.095s
real	0m0.212s
real	0m0.096s
real	0m0.094s
real	0m0.179s
real	0m0.097s
real	0m0.096s
real	0m0.107s
real	0m0.107s
real	0m0.259s
real	0m0.094s
real	0m0.097s
real	0m0.097s
real	0m0.145s
real	0m0.094s
real	0m0.095s
real	0m0.172s
real	0m0.093s
real	0m0.095s
real	0m0.100s
real	0m0.128s
real	0m0.093s
real	0m0.099s
real	0m0.097s
real	0m0.158s
real	0m0.226s
real	0m0.096s
real	0m0.096s
real	0m0.145s
real	0m0.223s
real	0m0.138s
real	0m0.094s
real	0m0.215s
real	0m0.097s
real	0m0.093s
real	0m0.178s
real	0m0.058s
real	0m0.051s
real	0m0.048s
real	0m0.040s
real	0m0.043s
real	0m0.038s
real	0m0.051s
real	0m0.050s
real	0m0.053s
real	0m0.049s
real	0m0.056s
real	0m0.056s
real	0m0.039s
real	0m0.043s
real	0m0.037s
real	0m0.046s
real	0m0.051s
real	0m0.051s
real	0m0.051s
real	0m0.076s
real	0m0.042s
real	0m0.044s
real	0m0.034s
real	0m0.036s
real	0m0.035s
real	0m0.038s
real	0m0.040s
real	0m0.040s
real	0m0.042s
real	0m0.043s
real	0m0.040s
real	0m0.035s
real	0m0.037s
real	0m0.036s
real	0m0.035s
real	0m0.051s
real	0m0.049s
real	0m0.046s
real	0m0.318s
real	0m0.315s
real	0m0.320s
real	0m0.318s
real	0m0.321s
real	0m0.063s
real	0m0.084s
real	0m0.084s
real	0m0.063s
real	0m0.063s
real	0m0.317s
real	0m0.328s
real	0m0.052s
real	0m0.084s
real	0m0.046s
real	0m0.069s
real	0m0.060s
real	0m0.083s
real	0m0.060s
real	0m0.315s
real	0m0.318s
real	0m0.052s
real	0m0.062s
real	0m0.061s
real	0m0.055s
real	0m0.319s
real	0m0.071s
real	0m0.053s
real	0m0.054s
real	0m0.320s
real	0m0.058s
real	0m0.056s
real	0m0.083s
real	0m0.081s
real	0m0.247s
real	0m0.245s
real	0m0.080s
real	0m0.061s
real	0m0.248s
real	0m0.245s
real	0m0.071s
real	0m0.059s
real	0m0.069s
real	0m0.070s
real	0m0.082s
real	0m0.070s
real	0m0.082s
real	0m0.242s
real	0m0.244s
real	0m0.079s
real	0m0.067s
real	0m0.067s
real	0m0.080s
real	0m0.079s
real	0m0.061s
real	0m0.057s
real	0m0.243s
real	0m0.062s
real	0m0.063s
real	0m0.108s
real	0m0.112s
real	0m0.112s
real	0m0.224s
real	0m0.057s
real	0m0.055s
real	0m0.185s
real	0m0.116s
real	0m0.052s
real	0m0.052s
real	0m0.064s
real	0m0.053s
real	0m0.070s
real	0m0.064s
real	0m0.054s
real	0m0.236s
real	0m0.243s
real	0m0.074s
real	0m0.065s
real	0m0.064s
real	0m0.072s
real	0m0.071s
real	0m0.055s
real	0m0.054s
real	0m0.129s
real	0m0.056s
real	0m0.056s
real	0m0.070s
real	0m0.657s
real	0m0.087s
real	0m0.109s
real	0m0.048s
real	0m0.070s
real	0m0.077s
real	0m0.052s
real	0m0.058s
real	0m0.257s
real	0m0.269s
real	0m0.049s
real	0m0.078s
real	0m0.320s
real	0m0.048s
real	0m0.058s
real	0m0.076s
real	0m0.058s
real	0m0.313s
real	0m0.314s
real	0m0.049s
real	0m0.059s
real	0m0.057s
real	0m0.049s
real	0m0.052s
real	0m0.048s
real	0m0.047s
real	0m0.352s
real	0m0.194s
real	0m0.050s
real	0m0.048s
real	0m0.052s
real	0m0.017s
real	0m0.053s
real	0m0.050s
real	0m0.015s
real	0m0.013s
real	0m0.022s
real	0m0.022s
real	0m0.135s
real	0m0.021s
real	0m0.133s
real	0m0.014s
real	0m0.013s
real	0m0.019s
real	0m0.030s
real	0m0.021s
real	0m0.028s
real	0m0.018s
real	0m0.013s
real	0m0.014s
real	0m0.013s
real	0m0.115s
real	0m0.021s
real	0m0.030s
real	0m0.017s
real	0m0.013s
real	0m0.012s
real	0m0.012s
real	0m0.044s
real	0m0.103s
real	0m0.105s
real	0m0.106s
real	0m0.040s
real	0m0.040s
real	0m0.040s
real	0m0.042s
real	0m20.086s
real	0m20.085s
real	0m20.088s
real	0m0.048s
real	0m20.087s
real	0m0.049s
real	0m0.036s
real	0m0.035s
real	0m0.045s
real	0m0.105s
real	0m0.104s
real	0m0.104s
real	0m0.105s
real	0m0.037s
real	0m0.038s
real	0m0.068s
real	0m0.036s
real	0m0.034s
real	0m0.040s
real	0m0.039s
real	0m0.037s
real	0m0.036s
real	0m0.030s
real	0m20.084s
real	0m0.033s
real	0m0.056s
real	0m0.032s
real	0m0.034s
real	0m0.033s
real	0m0.043s
real	0m0.098s
real	0m0.064s
real	0m0.066s
real	0m0.071s
